-51;-32.3;346.6;447.5;502.8;501.1;39.1;5.2;3;4.2;568;14.1;10.2;1.4;9.9;38.1;2;16.5;3.8;1.2;0
-39.9;-33;349.6;449.8;495.9;497.9;39.1;5.2;3;4.2;582.6;13.9;10.2;1.4;8.8;41.9;2.1;16.3;4;1.2;0
-38.5;-27.8;348.8;454.9;497.7;499.9;39.1;5.2;3;4.2;575.8;13.9;10.2;1.4;8.8;42;2;16.3;3.9;1.2;0
-48.9;-75.8;349.7;445.7;484.7;493.5;39.1;5.2;3;4.2;475.9;14.6;10;1.4;8.8;41.7;2;15.9;3.9;1.2;0
-47.6;-41.6;352.8;454.7;506.6;509.9;39.1;5.2;3;4.2;583.3;14.6;10;1.4;8.7;42.1;2;16.2;3.8;1.2;0
-38.8;-42.4;348.1;445.5;495.2;495.3;39.2;5.2;3.1;4.2;560.4;14.6;10;1.4;8.7;42.7;2.1;16.3;3.8;1.2;0
-39.6;-33.8;350.9;452.9;503.2;503.5;39.2;5.2;3.1;4.2;569.3;13.8;10.2;1.4;8.5;41.6;2.1;16.3;3.5;1.2;0
-41.9;-37;351.4;450.2;498.4;499;39.2;5.2;3.1;4.2;565.9;13.8;10.2;1.4;8.9;41.6;2.1;15.9;3.6;1.2;0
-40.7;-35;347.8;450.1;502.9;498.7;39.2;5.2;3.1;4.2;549.3;13.8;10.2;1.4;8.7;42.1;2;15.9;3.6;1.2;0
-40.7;-35.6;352.2;451.6;498.4;505.1;39.2;5.2;3.1;4.2;567.1;13.7;10;1.4;8.7;41.9;2;15.8;3.6;1.2;0
-43.8;-40.9;346;456.9;499.8;501.8;39.1;5.2;3.1;4.2;552.5;13.7;10;1.4;8.7;41.6;2.1;16.1;3.7;1.2;0
-39;-32.4;351.5;452.1;495.6;501.1;39.1;5.2;3.1;4.2;548.6;13.7;10;1.4;8.7;41.9;2.2;16.1;3.5;1.2;0
-38.2;-33.2;346.1;453.8;498.3;497.4;39.1;5.2;3.1;4.2;564.4;13.7;10.2;1.4;8.8;41.4;2.3;15.7;3.4;1.2;0
-45.6;-40.3;356.2;455.8;504.5;505.8;39;5.2;3.1;4.2;540.9;13.7;10.2;1.4;8.7;41.6;2.3;15.9;3.5;1.2;0
-38.3;-31.4;348.5;449.2;502.5;497.8;39;5.2;3.1;4.2;559.9;13.7;10.2;1.4;8.6;41.9;2.3;15.9;3.6;1.2;0
-40.2;-35;342.7;452.6;498.1;499.1;39;5.2;3.1;4.2;560.8;13.6;10.2;1.3;8.6;42.2;2.3;15.9;3.5;1.2;0
-40.3;-36.4;351.6;448.3;502.3;496.9;39.1;5.2;3.1;4.2;545.6;13.6;10.2;1.3;8.5;42.2;2.1;15.7;3.5;1.2;0
-38.8;-35.4;353.9;451.6;497.7;499.3;39.1;5.2;3.1;4.2;556.1;13.4;10.2;1.3;8.5;42.1;2;15.4;3.6;1.1;0
-42.1;-36.9;353.6;453.5;501.6;503.4;39.1;5.2;3.1;4.2;541.8;13.4;10.2;1.3;8.5;42.1;2;15.4;3.5;1.1;0
-39.3;-33.1;353.3;453.5;506.3;503.1;39.1;5.2;3.1;4.2;552;13.4;10.2;1.3;8.5;42.1;2;15;3.5;1.1;0
-37.7;-31.8;348.8;452.9;495.1;495.1;39.1;5.2;3.1;4.2;554.1;13.4;10.4;1.3;8.4;42.5;1.9;15.2;3.6;1.1;0
-38.1;-32.6;351.4;452.1;504;506.1;39.1;5.2;3.1;4.2;568.2;13.4;10.4;1.3;8.6;42.1;1.9;15;3.5;1.1;0
-36.6;-33.1;346;450.5;493.9;494.1;39.1;5.2;3.1;4.2;557.6;13.4;10.3;1.3;8.5;42.2;1.9;14.6;3.6;1.1;0
-42.6;-38.2;352.3;454.6;501.4;502.3;39.1;5.2;3.1;4.2;550.2;13.4;10.3;1.3;8.3;42.6;1.9;15;3.7;1.1;0
-38.4;-32.5;354.3;452.4;501.5;496.4;39;5.2;3.1;4.2;552.6;13.4;10.3;1.3;8.3;42.4;2.1;15;3.5;1.1;0
-44.5;-38;355.9;451.9;503.5;501.8;39;5.2;3.1;4.2;546.5;13.3;10.2;1.4;8.5;41.9;2.1;15.1;3.6;1.1;0
-37.6;-32.1;350.3;450.1;501.5;497.8;39.2;5.2;3.1;4.2;558.2;13.3;10.2;1.4;8.5;41.7;2.1;15.1;3.6;1.1;0
-39.6;-34.9;351.1;447.2;501.2;505.2;39;5.2;3.1;4.2;569.8;13.3;10.2;1.4;8.4;41.7;2.1;15.3;3.6;1.2;0
-41.2;-35.6;350.4;450.9;502.6;498;39.1;5.2;3.1;4.2;564.4;13.2;10.3;1.4;8.4;41;2.1;15.3;3.6;1.2;0
-39.8;-34.9;352.8;454.5;500.3;497.9;39.1;5.2;3.1;4.2;552.4;13.2;10.3;1.4;8.4;41.6;2.3;15.1;3.6;1.2;0
-35.7;-30.7;348.1;453.7;492.5;498.8;39.1;5.2;3.1;4.2;567.2;13.2;10.3;1.4;8.4;41.4;2.3;15.3;3.5;1.2;0
-42.2;-35.5;346.8;452.3;499.5;506.1;39;5.2;3.1;4.2;562.2;13.3;10.3;1.4;8.4;41.2;2.4;15.4;3.5;1.2;0
-40.2;-37.2;351.2;451.3;500.1;496.4;38.9;5.2;3.1;4.2;554.4;13.3;10.3;1.4;8.4;41.2;2.4;15.4;3.6;1.2;0
-37.9;-33.7;354.9;451.6;504;501.4;38.9;5.2;3.1;4.2;562;13.3;10.3;1.4;8.4;41.2;2.4;15.1;3.5;1.2;0
-45.8;-47.5;345.8;443.7;486.9;499.7;39;5.2;3.1;4.2;418.1;13.3;10.3;1.4;8.4;41;2.4;14.9;3.5;1.2;0
-35.2;-16.3;356.3;458.6;506.4;506.7;39;5.2;3.1;4.2;592.5;13;10.1;1.4;8.5;40.8;2.3;15.1;3.5;1.2;0
-42.6;-49.4;344.3;444.3;498;490.2;39;5.2;3.1;4.2;541.9;13;10.1;1.4;9.2;39.6;2.3;15;3.8;1.2;0
-40.4;-33.6;351.4;453.2;501.9;504.2;39;5.2;3.1;4.2;544.6;13.1;10;1.4;8.9;42.1;2.3;15;3.7;1.2;0
-38.7;-34.8;350.3;451.1;502.3;499.4;39;5.2;3.1;4.2;548.1;13.1;10;1.4;8.2;41;2.3;15.1;3.6;1.2;0
-40.4;-35.7;349;447.6;498.2;499.7;38.9;5.2;3.1;4.2;540.8;13.1;10;1.4;8.5;41.1;2.3;15.2;3.6;1.2;0
-39;-34.9;345;446.8;497.7;498.3;39;5.2;3.1;4.2;549.5;13.3;10.2;1.4;8.5;41.1;2.4;15.3;3.6;1.2;0
-39.5;-34.2;347.7;450.7;498.5;497.9;39.1;5.2;3.1;4.2;548.1;13.3;10.2;1.4;8.5;40.8;2.5;15.6;3.5;1.2;0
-39.6;-32.9;350.1;450.6;496.6;496.6;39;4.3;2.6;4.2;558.8;13.3;10.2;1.4;8.6;40.8;2.5;15.6;3.5;1.2;0
-40.6;-34.3;349.8;445.6;499.3;498.1;39;4.3;2.6;4.2;560.7;13.1;10.1;1.5;8.4;40.9;2.6;15.5;3.5;1.2;0
-40.1;-35.2;349.5;453.4;497.2;504;39;4.3;2.6;4.2;555;13.1;10.1;1.5;8.3;40.9;2.6;15.4;3.6;1.2;0
-41.5;-34.5;404.3;497.6;553.8;555.4;42;3.9;2.4;4;566.2;13.3;10.5;1.3;8.3;42.5;2.1;14.3;3.3;1.1;0
-32.5;-27.9;401.1;501.5;549.8;545.2;42.1;3.9;2.4;4;588.9;13.3;10.4;1.4;8.3;42;2.2;15;3.6;1.2;0
-44.5;-38.1;403;499.4;549.9;546;42.3;4.1;2.4;4;571.1;13.3;10.4;1.4;8.4;41.6;2.2;15;3.5;1.2;0
-38.4;-34;401.4;499.5;553.3;550.2;42.4;4.1;2.4;4;573.7;13.3;10.4;1.4;8.2;42.6;2.2;14.7;3.6;1.2;0
-38.6;-34.4;396.2;503.1;551.4;546.3;41.7;4.1;2.4;4;577.1;13.2;10.4;1.4;8.2;42.6;2.2;15.2;3.6;1.2;0
-41.9;-35.3;402.7;502;554.8;557.3;42.4;4.1;2.4;4;568.5;13.2;10.4;1.4;8.3;41.9;2.1;14.7;3.3;1.2;0
-38.6;-33.7;400.4;501;549.8;551.1;42;4.2;2.4;4;576;13.2;10.5;1.4;8.3;42.3;2.1;14.9;3.4;1.2;0
-40.4;-36.4;398.1;500.9;549.4;551.8;42.1;4.1;2.4;4;576.5;13.2;10.5;1.4;8.2;42.4;2;14.9;3.4;1.1;0
-40.3;-34.6;401.7;502.3;554.7;546;41.8;4.1;2.4;4;583.4;13.2;10.5;1.4;8.1;42.7;1.9;14.4;3.4;1.1;0
-38.9;-36.8;397.2;499.2;545.2;544.6;42.1;4.1;2.4;4;577.5;13.2;10.6;1.4;8.2;42.7;1.9;14;3.4;1.1;0
-41.8;-34.2;401.6;505.9;556.6;555.7;42.2;4.1;2.4;4;560.9;13.2;10.6;1.4;8.2;42.4;1.9;14.5;3.4;1.1;0
-38.5;-33.7;402.2;496.9;545.2;547.1;42.1;4.1;2.4;4;573.6;13.2;10.6;1.4;8.2;42.6;2;14.4;3.4;1.1;0
-41.8;-37.8;402.4;504;553.8;555.3;41.7;4.1;2.4;4;565.2;13.2;10.7;1.4;8.1;43;2;14.6;3.3;1.1;0
-39;-32.2;401.2;500.7;550.3;546.7;41.6;4.1;2.4;4;574.5;13.2;10.7;1.4;8.1;43;2;14.1;3.3;1.1;0
-40.7;-37.1;402.8;500.4;550.1;552.4;42.4;4.1;2.4;4;567.6;13.3;10.8;1.4;8.2;43.1;2;14.5;3.4;1.1;0
-41.3;-33.5;399;500.2;549.8;554.5;41.9;4.1;2.5;4;565.2;13.3;10.8;1.4;8.1;43.1;1.9;14.2;3.4;1.1;0
-38.8;-34.8;400;495.8;548.7;549.6;41.8;4.1;2.5;4;576.7;13.3;10.8;1.4;8.1;43.1;2;13.9;3.4;1.1;0
-40.6;-35.6;398.7;509.4;550.4;546.4;42.2;4.1;2.5;4;572.2;13.1;10.5;1.4;8;43.3;2;14.4;3.4;1.1;0
-40.1;-34.5;401;501.4;545.9;549.5;43.9;4.2;2.5;4;570.4;13.1;10.5;1.4;8.2;42.9;2;14.5;3.4;1.1;0
-38.8;-36.2;398.2;496.1;546.2;553.6;43.9;4.2;2.5;4;571.1;13.1;10.5;1.4;8.1;43;2;13.9;3.5;1.1;0
-40.5;-34.3;400.1;503.9;551.9;556.7;44.2;4.2;2.5;4;572;13.1;10.5;1.4;8.2;42.9;2;13.9;3.4;1.1;0
-39.3;-34.2;398.2;496.2;550.1;554.7;43.8;4.2;2.5;4;568.8;13.1;10.7;1.4;8.2;42.6;2;14.2;3.4;1.1;0
-40;-36;401.7;498.8;551.1;546.7;43.9;4.2;2.5;4;571.4;13.1;10.7;1.4;8.2;42.7;2;14.4;3.4;1.1;0
-40.9;-36.3;398.2;501.4;550.8;553.6;44.2;4.2;2.5;4;564.1;13.4;10.9;1.4;8.2;42.3;1.9;14.2;3.4;1.1;0
-40.5;-35.4;400.9;496.5;550;547.4;44.1;4.2;2.5;4;560.4;13.4;10.9;1.4;8.2;42.6;1.9;14.3;3.4;1.1;0
-39.2;-34.5;399.1;497.5;547.2;551.8;43.9;4.2;2.5;4;562.9;13.4;10.9;1.4;8.2;42.4;1.9;14;3.4;1.1;0
-38.6;-32.5;400;498.9;550.3;549.8;43.9;4.2;2.5;4;577.3;13.2;10.8;1.4;8.2;42.6;1.8;14.1;3.4;1.1;0
-42.8;-38.3;402.2;500.2;550.8;552.3;44;4.2;2.5;4;558.9;13.2;10.8;1.4;8.2;42.6;1.8;14.4;3.5;1.1;0
-37.1;-33.6;403.3;501.2;549.4;547.9;44;4.2;2.5;4;571.6;13.2;11.3;1.4;8.1;42.4;1.8;14.2;3.6;1.1;0
-41.5;-36.9;398;500.6;552.2;548.9;43.8;4.2;2.5;4;565.9;13.2;11.3;1.4;7.8;43.1;1.8;13.9;3.6;1.1;0
-38.7;-33.4;398.4;499.4;550.3;552.8;44;4.2;2.5;4;567.1;13.2;11.3;1.4;7.8;43.4;1.8;14.1;3.8;1.1;0
-40.9;-36.3;400.5;500.2;545.6;549.8;48.1;4.5;2.7;4;571.7;13.3;11.6;1.4;7.8;43.4;1.9;14.2;3.8;1.1;0
-40.4;-36.5;399.9;501;549.2;542.5;47.9;4.5;2.6;4;559.7;13.3;11.6;1.4;7.8;43.3;1.9;14.3;3.9;1.1;0
-38.6;-32.7;400.3;501.7;549.9;550.3;48;4.5;2.6;4;568.7;13.3;11.6;1.4;7.8;43.4;1.8;13.9;3.8;1.2;0
-41;-37.3;402.1;502.5;548.6;548.5;46.4;4.4;2.6;4;560.7;13.2;11.7;1.4;8;42.9;1.8;14.1;3.9;1.2;0
-40.6;-34.5;400.7;503.3;550.7;550.6;46.2;4.4;2.6;4;554.8;13.2;11.7;1.4;8;42.9;1.8;14.1;3.8;1.2;0
-37.8;-33.7;399.4;498.7;546.7;550;45.9;4.4;2.6;4;549.5;13.2;11.7;1.4;8.1;43.2;1.8;14.1;3.8;1.2;0
-38.1;-33.2;400.6;499.6;543.7;551.1;45.8;4.4;2.6;4;551.8;13.1;11.4;1.4;7.9;43.1;1.8;13.6;3.6;1.1;0
-41.6;-35.4;401.6;498.4;551.4;549.9;44.8;4.4;2.5;4;543.4;13.1;11.4;1.4;8;42.7;1.7;13.6;3.5;1.1;0
-42.9;-37.6;403;500.4;558.6;556.3;42.7;4.1;2.5;4;538.3;13.1;11.4;1.4;8;42.8;1.7;14;3.6;1.2;0
-38.7;-33.6;397.1;499.3;552;544.2;43.1;4.1;2.5;4;544.6;13;11.4;1.4;8;43;1.6;13.8;3.5;1.1;0
-38;-33.6;400.3;498.2;544.8;547.9;43;4.1;2.5;4;549.8;13;11.4;1.4;8.1;42.5;1.6;14;3.5;1.1;0
-41.8;-35.3;403.6;499.2;551.7;553.2;42.9;4.1;2.5;4;551.1;13;11.4;1.4;8.1;42.5;1.6;13.7;3.5;1.1;0
-36.2;-30.8;395.9;496.9;548.8;537;42.8;4.1;2.5;4;554.1;12.9;11.1;1.3;8.1;42.2;1.6;13.8;3.4;1.1;0
-45.1;-38.9;402.8;497.9;552.6;552.1;43;4.1;2.5;4;532.5;12.9;11.1;1.3;8.1;42.4;1.6;13.6;3.3;1.1;0
-34.7;-28;401.9;500.1;547.9;544.4;43.2;4.1;2.5;4;543.9;12.8;11;1.3;8.1;42.1;1.6;13.6;3.3;1.1;0
-43.1;-38.2;398.7;502.2;549;550.1;42.8;4.1;2.5;4;535.9;12.8;11;1.3;8;42.8;1.6;14;3.3;1.1;0
-38;-31.2;399.4;501.7;553.9;548.1;43.1;4.1;2.5;4;549;12.8;11;1.3;8;42.9;1.6;13.5;3.4;1.1;0
-40.8;-39;398.8;497.9;548.2;552.3;43.2;4.1;2.5;4;537.1;13;10.8;1.3;8.1;42.3;1.5;13.7;3.2;1.1;0
-39.4;-33.8;400.5;500.9;551.5;549;42.7;4.1;2.5;4;545.7;13;10.8;1.3;8.1;42.3;1.5;14.2;3.1;1.1;0
-38.5;-33.8;398.6;500.9;547.6;548.1;42.5;4.1;2.5;4;551.2;13.1;10.6;1.3;8.1;42.5;1.6;13.7;3.2;1.1;0
-41.8;-37.7;401.2;500.9;550.8;551.7;39.9;4.1;2.4;4;534.7;13.1;10.6;1.3;8.2;42.4;1.7;14.2;3.2;1.1;0
-36.4;-32.2;395.4;500.8;543.6;550.4;39.9;3.8;2.3;4;543.6;13.1;10.6;1.3;8.2;42.1;1.7;13.9;3.1;1.1;0
-42.9;-38;398.2;501.4;552.8;550.9;39.6;3.8;2.3;4;528.1;12.9;10.7;1.3;8.3;42.1;1.7;14;3.1;1.1;0
-39.2;-32.4;402;498.7;554;558.3;40.2;3.8;2.2;4;541.1;12.9;10.7;1.3;8.3;41.8;1.7;14;3.1;1.1;0
-41.5;-37.9;400.2;498;550;547.2;39.7;3.8;2.2;4;527.2;12.9;10.7;1.3;8.3;42.3;1.7;14;3.1;1.1;0
-38.5;-34.2;395.8;498.2;550;549;39.5;3.8;2.2;4;530.8;13;10.8;1.3;8.2;42.3;1.7;14.2;3.1;1.1;0
-38.1;-31.9;400.6;499.1;545.3;545.4;40.2;3.8;2.2;4;537.2;13;10.8;1.3;8.2;42.3;1.7;14.2;3.1;1.1;0
-37.4;-33.9;401;499.8;547.8;546.4;38.3;3.6;2.2;4;531.8;13;10.8;1.3;8.2;42.1;1.7;14.1;3;1.1;0
-39.5;-32.8;400.1;500.1;553.5;554.8;35.8;3.6;2.2;4;534.9;13.1;10.8;1.3;8.4;42.2;1.7;13.8;3;1.1;0
-41.4;-37.4;401.6;500.3;546.2;551.8;36.7;3.5;2.2;4;526.2;13.1;10.8;1.3;8.2;42.4;1.8;14.4;3.2;1.1;0
-38;-32.6;402.2;500.8;549.9;547.9;38.1;3.5;2.2;4;541.9;13.1;10.8;1.3;8.1;43.3;1.9;14.4;3.3;1.1;0
-41.4;-37.5;402.9;501.4;550.1;550.5;37.7;3.5;2.2;4;534.4;12.9;10.7;1.3;8;43.3;1.9;14.1;3.2;1.1;0
-38.8;-32.2;400.4;502.2;550.1;551.4;37.9;3.5;2.2;4;546.1;12.9;10.7;1.3;8.1;43.3;1.9;14.1;3.2;1.1;0
-41.4;-38.7;398.2;503;550.8;548.5;37.7;3.7;2.2;4;537.4;12.9;10.7;1.3;8;43.2;1.9;14.3;3.3;1.1;0
-39.8;-33.6;400.1;502.8;552.8;554.6;38;3.6;2.2;4;539.5;13;10.6;1.3;7.9;43.5;1.9;14.1;3.2;1.2;0
-40.1;-35;397.6;501.7;546.2;547.9;38.4;3.6;2.2;4;537.5;13;10.6;1.3;7.9;43.5;1.9;14.2;3.1;1.2;0
-40.3;-35.4;402.8;500.9;551.2;546;38;3.6;2.2;4;526.7;13;10.6;1.3;8.1;43.1;1.9;13.9;3.1;1.1;0
-38.7;-33.4;400.5;500.2;552.2;547.3;37.3;3.6;2.2;4;544;13;10.5;1.3;8.1;42.9;1.8;14.5;3.1;1.1;0
-40;-36.2;397;498.8;549.2;547.9;38.4;3.6;2.2;4;535.6;13;10.5;1.3;8.1;43;1.8;14.2;2.9;1.1;0
-40.5;-34.7;404.3;499.9;551.2;546.9;38.3;3.6;2.2;4;520;13;10.5;1.4;8;43.4;1.8;14.1;2.9;1.1;0
-37.8;-30.3;397.6;500.6;548.5;549.9;37.9;3.6;2.2;4;553.1;13;10.5;1.4;8.1;43;1.8;14.5;2.8;1.2;0
-42.2;-36.7;401.4;502.8;548.6;556.8;38.5;3.7;2.2;4;553.6;13;10.5;1.4;8;43;1.8;14.5;2.8;1.2;0
-39.3;-32.8;399.9;501;553.6;550.1;37.8;3.6;2.2;4;556.7;13;10.5;1.4;8;43;1.8;13.8;2.9;1.2;0
-38.3;-34.2;399.5;497.1;544.1;552.3;38.4;3.6;2.2;4;561.4;12.9;10.9;1.4;7.9;43.3;1.8;14;3.1;1.2;0
-40.4;-33.4;404.1;497.6;550.3;547.4;34.2;3.3;2.1;4;549;12.9;10.9;1.4;7.7;43.8;1.8;14.2;3.3;1.2;0
-39.3;-33.9;397.1;498.9;552.7;552.9;35.4;3.3;2;3.9;558.3;13;11.1;1.4;7.8;43.5;1.8;14;3.3;1.2;0
